,id_model,id_serie,input,output,rep,sMAPE,MAE,MAPE
15,0,39476,12,3,2,0.009961204,385.1077148,0.01985392
16,1,39476,12,3,2,0.042025981,1702.089597,0.087740819
17,2,39476,12,3,2,0.006665123,256.8865883,0.013246233
0,0,39490,12,12,0,0.007735268,275.1875732,0.01540702
1,1,39490,12,12,0,0.062049128,2354.563601,0.132609695
2,2,39490,12,12,0,0.01581299,570.9737676,0.032428652
3,0,39490,12,3,0,0.00555715,49.07114258,0.011206239
4,1,39490,12,3,0,0.053956254,500.8231967,0.114128716
5,2,39490,12,3,0,0.005005523,44.17561866,0.010112845
6,0,39490,12,12,1,0.064016153,2435.938721,0.136542424
7,1,39490,12,12,1,0.072527154,2785.124234,0.15661464
8,2,39490,12,12,1,0.078072618,3016.109943,0.169002075
9,0,39490,12,3,1,0.005135959,45.30793457,0.010342091
10,1,39490,12,3,1,0.046118942,424.3278327,0.096731089
11,2,39490,12,3,1,0.009261463,82.04213061,0.018725549
12,0,39490,12,12,2,0.074311236,2883.651318,0.160714135
13,1,39490,12,12,2,0.090863896,3590.175716,0.200163415
14,2,39490,12,12,2,0.054431632,2067.814988,0.115173028
15,0,39490,12,3,2,0.004790291,42.90532227,0.009482464
16,1,39490,12,3,2,0.034871865,324.0232052,0.07253928
17,2,39490,12,3,2,0.008391715,75.36697329,0.016774321
0,0,39499,12,12,0,0.187746223,17013.33689,0.471374653
1,1,39499,12,12,0,0.112509199,9331.129211,0.260646574
2,2,39499,12,12,0,0.209815519,19544.25599,0.541414405
3,0,39499,12,3,0,0.022656772,395.8183008,0.046338424
4,1,39499,12,3,0,0.106951595,2044.83,0.239545817
5,2,39499,12,3,0,0.043909698,784.163234,0.091851753
6,0,39499,12,12,1,0.10312128,10556.27309,0.234299714
7,1,39499,12,12,1,0.076597909,6766.670824,0.145233741
8,2,39499,12,12,1,0.112520134,11640.39651,0.260153809
9,0,39499,12,3,1,0.051253287,945.9755371,0.107989301
10,1,39499,12,3,1,0.105913433,2074.34,0.236988308
11,2,39499,12,3,1,0.061497436,1147.440075,0.13109269
12,0,39499,12,12,2,0.087403204,10159.81246,0.194586756
13,1,39499,12,12,2,0.197245501,17476.77,0.326289035
14,2,39499,12,12,2,0.098298917,11564.40834,0.220738067
15,0,39499,12,3,2,0.017169319,332.1684375,0.035338823
16,1,39499,12,3,2,0.072811818,1493.2,0.15732371
17,2,39499,12,3,2,0.053194666,1068.295472,0.112743513
0,0,39531,12,12,0,0.107466633,4645.749116,0.244775363
1,1,39531,12,12,0,0.025848463,997.0547851,0.051895017
2,2,39531,12,12,0,0.124929202,5508.423831,0.288680141
3,0,39531,12,3,0,0.015418804,147.9816895,0.03187327
4,1,39531,12,3,0,0.019265317,185.3035384,0.039946664
5,2,39531,12,3,0,0.017135899,164.5562983,0.035495004
6,0,39531,12,12,1,0.13572108,6255.724502,0.314970328
7,1,39531,12,12,1,0.053212747,2014.518974,0.100649242
8,2,39531,12,12,1,0.124363212,5657.859486,0.284809308
9,0,39531,12,3,1,0.022800712,220.2874219,0.046823894
10,1,39531,12,3,1,0.018700004,179.9137397,0.038344175
11,2,39531,12,3,1,0.027383088,265.8061576,0.056478721
12,0,39531,12,12,2,0.187827429,10176.00215,0.464318137
13,1,39531,12,12,2,0.132318425,5141.836267,0.232792491
14,2,39531,12,12,2,0.166354829,8780.528709,0.401404068
15,0,39531,12,3,2,0.015700236,153.1485596,0.030407394
16,1,39531,12,3,2,0.00896823,88.22952241,0.017623992
17,2,39531,12,3,2,0.009448127,93.49002609,0.018926112
0,0,39578,12,12,0,0.067624252,3164.814062,0.12649053
1,1,39578,12,12,0,0.217609781,8929.65,0.357475178
2,2,39578,12,12,0,0.042440038,2034.807787,0.079813755
3,0,39578,12,3,0,0.104442887,1222.834595,0.18881703
4,1,39578,12,3,0,0.213848716,2278.107405,0.352194333
5,2,39578,12,3,0,0.049212493,606.5184611,0.093832033
6,0,39578,12,12,1,0.054236876,2434.313794,0.107066284
7,1,39578,12,12,1,0.206622081,7760.121673,0.342243159
8,2,39578,12,12,1,0.0441385,1952.475755,0.086367663
9,0,39578,12,3,1,0.042472837,524.3871826,0.081130364
10,1,39578,12,3,1,0.21729647,2297.533493,0.356990982
11,2,39578,12,3,1,0.047167324,579.7365723,0.089966039
12,0,39578,12,12,2,0.132934477,5298.513623,0.226077377
13,1,39578,12,12,2,0.232163635,8505.142394,0.369230585
14,2,39578,12,12,2,0.19358853,7321.174657,0.317379648
15,0,39578,12,3,2,0.043239785,516.3707764,0.082932348
16,1,39578,12,3,2,0.204904817,2118.662106,0.340118782
17,2,39578,12,3,2,0.03990855,478.1157668,0.076750615
0,0,39589,12,12,0,0.024385137,3118.143066,0.047717239
1,1,39589,12,12,0,0.020109311,2563.366671,0.039234961
2,2,39589,12,12,0,0.036943423,4632.252608,0.071038963
3,0,39589,12,3,0,0.012938189,417.0229492,0.025836522
4,1,39589,12,3,0,0.01296132,414.0104471,0.025294908
5,2,39589,12,3,0,0.009926686,320.2618561,0.019848682
6,0,39589,12,12,1,0.049297871,6489.12207,0.093232746
7,1,39589,12,12,1,0.051541683,6770,0.0970598
8,2,39589,12,12,1,0.057280393,7482.941991,0.107532896
9,0,39589,12,3,1,0.011611804,377.184082,0.022853102
10,1,39589,12,3,1,0.021144064,680.4073632,0.041284021
11,2,39589,12,3,1,0.014105161,457.0488544,0.02770755
12,0,39589,12,12,2,0.029212836,3603.634277,0.060325928
13,1,39589,12,12,2,0.025480007,3126.433333,0.052173496
14,2,39589,12,12,2,0.02773596,3411.867928,0.056964732
15,0,39589,12,3,2,0.008494787,276.3828125,0.016842893
16,1,39589,12,3,2,0.019470088,623.3666667,0.038036689
17,2,39589,12,3,2,0.010809636,349.0533662,0.02127334
0,0,39595,12,12,0,0.041797397,802.6912231,0.080686003
1,1,39595,12,12,0,0.140154158,3230.643524,0.328935163
2,2,39595,12,12,0,0.033763228,658.0271916,0.066278336
3,0,39595,12,3,0,0.040266886,194.1240234,0.087892924
4,1,39595,12,3,0,0.154508536,847.9324005,0.370870182
5,2,39595,12,3,0,0.043872906,212.9113248,0.095892832
6,0,39595,12,12,1,0.134743338,2904.79303,0.310427537
7,1,39595,12,12,1,0.181291137,4149.699692,0.443087972
8,2,39595,12,12,1,0.142710043,3119.581859,0.333207195
9,0,39595,12,3,1,0.00226851,11.54321289,0.00452675
10,1,39595,12,3,1,0.117101246,676.4267723,0.265265401
11,2,39595,12,3,1,0.014927612,75.01108374,0.029416111
12,0,39595,12,12,2,0.073245208,1909.463257,0.166558519
13,1,39595,12,12,2,0.067132996,1738.654252,0.152486037
14,2,39595,12,12,2,0.07168774,1865.72544,0.163182336
15,0,39595,12,3,2,0.01356623,68.26171875,0.026769301
16,1,39595,12,3,2,0.115753,667.6192258,0.261811461
17,2,39595,12,3,2,0.032668128,161.336877,0.063269364
0,0,39598,12,12,0,0.050197217,13451.76172,0.094403027
1,1,39598,12,12,0,0.209905204,48825,0.346740074
2,2,39598,12,12,0,0.052403405,14013.53328,0.098321808
3,0,39598,12,3,0,0.006214619,450.5742188,0.01226072
4,1,39598,12,3,0,0.200866279,12196.5,0.334560535
5,2,39598,12,3,0,0.01469336,1055.866837,0.028963199
6,0,39598,12,12,1,0.054839879,13299.7998,0.104814552
7,1,39598,12,12,1,0.204722531,43341.5,0.340076131
8,2,39598,12,12,1,0.08208414,19347.44173,0.152038653
9,0,39598,12,3,1,0.016350466,1169.202148,0.032181491
10,1,39598,12,3,1,0.212003749,12712.83896,0.349845706
11,2,39598,12,3,1,0.037418839,2621.435285,0.072147825
12,0,39598,12,12,2,0.091235073,19066.11279,0.163377425
13,1,39598,12,12,2,0.199366772,37907,0.330078209
14,2,39598,12,12,2,0.107536104,22141.90867,0.190679616
15,0,39598,12,3,2,0.073072858,4808.725586,0.136338577
16,1,39598,12,3,2,0.206461478,12084.5,0.34225696
17,2,39598,12,3,2,0.048837177,3288.104325,0.093098715
0,0,39618,12,12,0,0.037455919,2108.740479,0.071010545
1,1,39618,12,12,0,0.360578913,15479.21473,0.531431237
2,2,39618,12,12,0,0.051752411,2874.017495,0.098154143
3,0,39618,12,3,0,0.009735201,147.8017578,0.019211185
4,1,39618,12,3,0,0.331573004,3817.30039,0.498003627
5,2,39618,12,3,0,0.022778843,341.4224582,0.044570038
6,0,39618,12,12,1,0.17198574,7946.659668,0.295594183
7,1,39618,12,12,1,0.400674738,15490.63307,0.572465219
8,2,39618,12,12,1,0.219453119,9745.208825,0.361040943
9,0,39618,12,3,1,0.059270407,856.5437012,0.111902644
10,1,39618,12,3,1,0.338771287,3873.63466,0.506106554
11,2,39618,12,3,1,0.052191937,759.3236025,0.09921021
12,0,39618,12,12,2,0.180709034,5875.332703,0.299459352
13,1,39618,12,12,2,0.287762757,8578.161346,0.436454615
14,2,39618,12,12,2,0.20547543,6543.302837,0.336628396
15,0,39618,12,3,2,0.021526344,300.1799316,0.04095412
16,1,39618,12,3,2,0.313875812,3387.025789,0.477204417
17,2,39618,12,3,2,0.015859297,221.7696317,0.029960462
0,0,39625,12,12,0,0.040293968,8476.287109,0.08808331
1,1,39625,12,12,0,0.042321483,8910.248643,0.092088197
2,2,39625,12,12,0,0.044325971,9350.945455,0.096425
3,0,39625,12,3,0,0.034542674,1847.030273,0.066692578
4,1,39625,12,3,0,0.011337082,621,0.022108149
5,2,39625,12,3,0,0.027169118,1463.187758,0.052693056
6,0,39625,12,12,1,0.149964697,28341.79785,0.358629938
7,1,39625,12,12,1,0.15359228,29151.78112,0.368725677
8,2,39625,12,12,1,0.152377827,28879.8406,0.364937379
9,0,39625,12,3,1,0.01329687,695.6611328,0.026945268
10,1,39625,12,3,1,0.025785838,1366.348976,0.05319934
11,2,39625,12,3,1,0.003116855,161.1292364,0.006270719
12,0,39625,12,12,2,0.020845741,4551.182617,0.058501395
13,1,39625,12,12,2,0.021647161,4687,0.058487823
14,2,39625,12,12,2,0.019025163,4137.01207,0.054175148
15,0,39625,12,3,2,0.042418533,2032.830566,0.081396224
16,1,39625,12,3,2,0.04341915,2267.5,0.090859108
17,2,39625,12,3,2,0.057628101,2722.005432,0.109010344
0,0,39655,12,12,0,0.213085721,34720.41846,0.309289561
1,1,39655,12,12,0,0.216992374,36420,0.354367307
2,2,39655,12,12,0,0.247598823,38517.17285,0.338267872
3,0,39655,12,3,0,0.030669294,1873.333984,0.067941904
4,1,39655,12,3,0,0.276359363,12935,0.429593752
5,2,39655,12,3,0,0.154239836,7982.992355,0.262387877
6,0,39655,12,12,1,0.099378504,11951.6333,0.221844565
7,1,39655,12,12,1,0.14292772,18197.15,0.335417877
8,2,39655,12,12,1,0.113236388,13934.21479,0.258283201
9,0,39655,12,3,1,0.232355261,11897.23242,0.377092616
10,1,39655,12,3,1,0.305067218,14750,0.467511375
11,2,39655,12,3,1,0.284059948,13958.99213,0.442461303
12,0,39655,12,12,2,0.039528652,5719.470703,0.089512481
13,1,39655,12,12,2,0.048917856,6905,0.104681774
14,2,39655,12,12,2,0.030717755,4401.019498,0.069504235
15,0,39655,12,3,2,0.243980482,8562.986328,0.343304448
16,1,39655,12,3,2,0.175572519,6785,0.291965556
17,2,39655,12,3,2,0.229342192,8145.071539,0.325378562
0,0,39659,12,12,0,0.507926177,86513.35938,0.664761647
1,1,39659,12,12,0,0.41622784,75485,0.579226587
2,2,39659,12,12,0,0.389908346,72050.83695,0.553355979
3,0,39659,12,3,0,0.057890531,3697.271484,0.14180125
4,1,39659,12,3,0,0.34240464,15350,0.497149432
5,2,39659,12,3,0,0.051072874,3197.066602,0.129918909
6,0,39659,12,12,1,0.387965437,71395.24463,0.551143877
7,1,39659,12,12,1,0.433775857,77275,0.594710927
8,2,39659,12,12,1,0.390288779,71702.77237,0.549631943
9,0,39659,12,3,1,0.046993108,2937.548828,0.102554848
10,1,39659,12,3,1,0.356466877,15820,0.521495937
11,2,39659,12,3,1,0.051432201,3233.839987,0.113346937
12,0,39659,12,12,2,0.09110168,9436.273438,0.178092094
13,1,39659,12,12,2,0.117002002,12270,0.2362031
14,2,39659,12,12,2,0.128736352,14014.89331,0.291325584
15,0,39659,12,3,2,0.076784727,5315.392578,0.135353631
16,1,39659,12,3,2,0.453588144,23260,0.621474116
17,2,39659,12,3,2,0.101748224,6883.889137,0.178252468
0,0,39684,12,12,0,0.03236711,5262.174316,0.062940515
1,1,39684,12,12,0,0.267770431,35450.10051,0.422416164
2,2,39684,12,12,0,0.072691587,11373.77799,0.136264672
3,0,39684,12,3,0,0.004778497,201.8349609,0.009515085
4,1,39684,12,3,0,0.269215462,9002.020981,0.424222992
5,2,39684,12,3,0,0.006661695,280.851398,0.013234766
6,0,39684,12,12,1,0.208690356,27884.30664,0.345236866
7,1,39684,12,12,1,0.254864725,32800.8687,0.406193595
8,2,39684,12,12,1,0.192317788,26049.53395,0.322565245
9,0,39684,12,3,1,0.013241395,550.4389648,0.026132532
10,1,39684,12,3,1,0.26710979,8878.997269,0.421602581
11,2,39684,12,3,1,0.008539914,356.6553819,0.016933781
12,0,39684,12,12,2,0.032565526,3732.89209,0.05525952
13,1,39684,12,12,2,0.114968579,12204.54216,0.200092235
14,2,39684,12,12,2,0.028107755,3235.880559,0.046932625
15,0,39684,12,3,2,0.006371943,264.9140625,0.012667234
16,1,39684,12,3,2,0.264960928,8763.879556,0.418922679
17,2,39684,12,3,2,0.015602228,642.7685881,0.030735602
0,0,39689,12,12,0,0.140508946,7857.597778,0.243144147
1,1,39689,12,12,0,0.513175822,21630.23851,0.677583441
2,2,39689,12,12,0,0.08572185,5035.672459,0.155382419
3,0,39689,12,3,0,0.175315637,2524.165527,0.298952783
4,1,39689,12,3,0,0.537571433,5916.332469,0.699144218
5,2,39689,12,3,0,0.130400911,1952.089911,0.229917108
6,0,39689,12,12,1,0.057823212,3116.255615,0.12587882
7,1,39689,12,12,1,0.44307392,15683.33785,0.611122915
8,2,39689,12,12,1,0.052861726,2831.785173,0.115938318
9,0,39689,12,3,1,0.067536935,1025.513672,0.127053688
10,1,39689,12,3,1,0.523290654,5568.564005,0.687002779
11,2,39689,12,3,1,0.095652458,1415.162568,0.17413523
12,0,39689,12,12,2,0.051954149,2906.001465,0.107027586
13,1,39689,12,12,2,0.52409773,19807.8357,0.684526429
14,2,39689,12,12,2,0.04995411,2794.930067,0.102435077
15,0,39689,12,3,2,0.039302103,588.0366211,0.075414336
16,1,39689,12,3,2,0.509645109,5249.565875,0.675177125
17,2,39689,12,3,2,0.040680078,607.8479152,0.078076629
0,0,39706,12,12,0,0.122855173,7398.942993,0.219296715
1,1,39706,12,12,0,0.607089049,25490.28311,0.755372074
2,2,39706,12,12,0,0.177928918,10192.70974,0.301768766
3,0,39706,12,3,0,0.023377791,396.5766602,0.048403084
4,1,39706,12,3,0,0.576894857,6098.591307,0.731143255
5,2,39706,12,3,0,0.020564553,345.8693827,0.041739512
6,0,39706,12,12,1,0.531048965,18634.33191,0.676799661
7,1,39706,12,12,1,0.550704851,19079.10935,0.702716483
8,2,39706,12,12,1,0.536394832,18756.42598,0.690004526
9,0,39706,12,3,1,0.008132605,139.3654785,0.016100675
10,1,39706,12,3,1,0.601260543,6487,0.750993387
11,2,39706,12,3,1,0.015337715,260.9716625,0.030152345
12,0,39706,12,12,2,0.371755497,8931.310425,0.528852981
13,1,39706,12,12,2,0.362541764,8768.851494,0.52076306
14,2,39706,12,12,2,0.369563281,8892.854874,0.528970106
15,0,39706,12,3,2,0.004146213,70.00463867,0.008240812
16,1,39706,12,3,2,0.60257248,6374.759303,0.752004955
17,2,39706,12,3,2,0.089780461,1396.738141,0.16481895
0,0,39710,12,12,0,0.054864344,2050.567603,0.103776663
1,1,39710,12,12,0,0.072435895,2662.949957,0.134967885
2,2,39710,12,12,0,0.050090721,1880.662999,0.095245765
3,0,39710,12,3,0,0.007091741,69.67722168,0.01406507
4,1,39710,12,3,0,0.068111956,630.9771014,0.127529339
5,2,39710,12,3,0,0.003345445,33.06403644,0.006677961
6,0,39710,12,12,1,0.030581731,1087.768677,0.058958357
7,1,39710,12,12,1,0.036526021,1291.7518,0.070126222
8,2,39710,12,12,1,0.02957902,1053.127645,0.057080918
9,0,39710,12,3,1,0.030846672,300.0861084,0.059852487
10,1,39710,12,3,1,0.075690536,705.6443706,0.140706557
11,2,39710,12,3,1,0.023389116,229.194748,0.045709143
12,0,39710,12,12,2,0.009937459,345.2833252,0.019624848
13,1,39710,12,12,2,0.041649432,1399.54804,0.080073295
14,2,39710,12,12,2,0.008126182,282.3196232,0.016034157
15,0,39710,12,3,2,0.013496786,130.429834,0.026661826
16,1,39710,12,3,2,0.065165603,599.1978565,0.12235281
17,2,39710,12,3,2,0.033376114,316.3343285,0.064600182
0,0,39779,12,12,0,0.137431518,28536.00488,0.241333383
1,1,39779,12,12,0,0.52319214,81121.99188,0.686755737
2,2,39779,12,12,0,0.158641741,32337.04889,0.274043018
3,0,39779,12,3,0,0.006398572,398.0039063,0.012709365
4,1,39779,12,3,0,0.500041969,20850.5,0.666695939
5,2,39779,12,3,0,0.019769615,1212.577672,0.038748315
6,0,39779,12,12,1,0.185549084,28031.07227,0.316148173
7,1,39779,12,12,1,0.444695291,55129.83707,0.614298586
8,2,39779,12,12,1,0.220005137,32297.70014,0.363698043
9,0,39779,12,3,1,0.034354194,2054.43457,0.066367055
10,1,39779,12,3,1,0.520176948,21166,0.684531674
11,2,39779,12,3,1,0.051844237,3048.81369,0.098684273
12,0,39779,12,12,2,0.240877294,24143.2998,0.385767722
13,1,39779,12,12,2,0.301786797,28833.0095,0.454206389
14,2,39779,12,12,2,0.251039499,24957.47472,0.396150717
15,0,39779,12,3,2,0.043894476,2453.041016,0.08419701
16,1,39779,12,3,2,0.52616436,20112.7593,0.689592601
17,2,39779,12,3,2,0.080499391,4346.299038,0.149098721
0,0,39802,12,12,0,0.042306617,7666.664063,0.095599843
1,1,39802,12,12,0,0.268774834,36764.5,0.41556286
2,2,39802,12,12,0,0.053186278,9594.936194,0.116093665
3,0,39802,12,3,0,0.097861284,4243.836426,0.219157971
4,1,39802,12,3,0,0.178852847,5935.5,0.302493127
5,2,39802,12,3,0,0.078661351,3340.128396,0.172738543
6,0,39802,12,12,1,0.166704716,27104.15967,0.285020318
7,1,39802,12,12,1,0.352571027,49446.5,0.520863424
8,2,39802,12,12,1,0.181257115,29107.14708,0.30623025
9,0,39802,12,3,1,0.052910823,2289.085449,0.11183439
10,1,39802,12,3,1,0.208622652,7072.599967,0.345119609
11,2,39802,12,3,1,0.059691647,2601.067566,0.127032644
12,0,39802,12,12,2,0.159161483,19276.04077,0.265216972
13,1,39802,12,12,2,0.239770213,27150.5,0.374567335
14,2,39802,12,12,2,0.172529714,20656.8381,0.284778794
15,0,39802,12,3,2,0.023040916,1044.962402,0.048341607
16,1,39802,12,3,2,0.263459222,9295.5,0.415196316
17,2,39802,12,3,2,0.028619671,1313.396664,0.061397601
0,0,39803,12,12,0,0.04710977,3251.853027,0.086503924
1,1,39803,12,12,0,0.391651465,20341.42668,0.563191334
2,2,39803,12,12,0,0.060047007,4094.287875,0.111148966
3,0,39803,12,3,0,0.049383296,916.7820312,0.094240344
4,1,39803,12,3,0,0.385634431,5421.847517,0.556574695
5,2,39803,12,3,0,0.042929355,801.8989275,0.082290108
6,0,39803,12,12,1,0.191731472,10643.81616,0.322549316
7,1,39803,12,12,1,0.397435074,18815.55009,0.568662823
8,2,39803,12,12,1,0.222454102,12038.99472,0.364761858
9,0,39803,12,3,1,0.049678805,890.9614746,0.094465247
10,1,39803,12,3,1,0.378130468,5165.3,0.548689457
11,2,39803,12,3,1,0.050858092,911.0877357,0.096669253
12,0,39803,12,12,2,0.158335422,6134.308691,0.259655724
13,1,39803,12,12,2,0.25267112,9051.914069,0.388499045
14,2,39803,12,12,2,0.177707973,6771.598185,0.288580326
15,0,39803,12,3,2,0.017692204,297.19375,0.034227424
16,1,39803,12,3,2,0.344829214,4383.4,0.51243655
17,2,39803,12,3,2,0.016017005,270.475123,0.031024938
0,0,39810,12,12,0,0.110050697,9114.5,0.192652787
1,1,39810,12,12,0,0.55030134,32557.30843,0.707928322
2,2,39810,12,12,0,0.081680724,6970.835756,0.146764898
3,0,39810,12,3,0,0.022470733,483.4477539,0.04389511
4,1,39810,12,3,0,0.527851117,7600.000248,0.690833049
5,2,39810,12,3,0,0.00865233,191.5315218,0.017587368
6,0,39810,12,12,1,0.098250336,10402.02954,0.178861369
7,1,39810,12,12,1,0.636201315,44845.89654,0.774691924
8,2,39810,12,12,1,0.11048389,11474.97059,0.192849534
9,0,39810,12,3,1,0.061263236,1363.062256,0.120965942
10,1,39810,12,3,1,0.537872191,7881.986405,0.69948169
11,2,39810,12,3,1,0.019379891,445.3765847,0.039828139
12,0,39810,12,12,2,0.062661737,5080.67627,0.121430936
13,1,39810,12,12,2,0.521337149,27193.30697,0.680642356
14,2,39810,12,12,2,0.098215453,8377.840064,0.212196892
15,0,39810,12,3,2,0.116871236,2717.961914,0.20672626
16,1,39810,12,3,2,0.594368046,9682.905814,0.744846453
17,2,39810,12,3,2,0.105994466,2489.253201,0.188535205
0,0,39836,12,12,0,0.082693726,2482.617065,0.191219749
1,1,39836,12,12,0,0.057961678,1679.664039,0.129683798
2,2,39836,12,12,0,0.081278858,2426.248518,0.184131083
3,0,39836,12,3,0,0.025267227,204.2268066,0.052211515
4,1,39836,12,3,0,0.044514608,344.5199211,0.082136782
5,2,39836,12,3,0,0.026714666,214.7033311,0.053398793
6,0,39836,12,12,1,0.077138328,2122.243774,0.174827838
7,1,39836,12,12,1,0.085911588,2390.717121,0.201186578
8,2,39836,12,12,1,0.096984237,2734.198885,0.224623818
9,0,39836,12,3,1,0.119251963,805.2756348,0.213064952
10,1,39836,12,3,1,0.012898325,96.2441506,0.025437221
11,2,39836,12,3,1,0.096727378,666.5881933,0.176347734
12,0,39836,12,12,2,0.053192925,1665.182617,0.096611853
13,1,39836,12,12,2,0.051103296,1609.837457,0.092945104
14,2,39836,12,12,2,0.051272859,1636.876898,0.097856644
15,0,39836,12,3,2,0.025976644,160.7099609,0.054512512
16,1,39836,12,3,2,0.102991732,691.8867993,0.231216773
17,2,39836,12,3,2,0.022177298,135.3236785,0.045426546
0,0,39838,12,12,0,0.520055594,40150.92336,0.68962454
1,1,39838,12,12,0,0.667111607,45845.54645,0.800285455
2,2,39838,12,12,0,0.148273876,14793.89353,0.257937414
3,0,39838,12,3,0,0.034724163,1019.04834,0.066659518
4,1,39838,12,3,0,0.646880169,11927.5,0.785504552
5,2,39838,12,3,0,0.035933367,1053.303877,0.068845799
6,0,39838,12,12,1,0.72587595,49860.24277,0.841559077
7,1,39838,12,12,1,0.729394602,50000,0.842677966
8,2,39838,12,12,1,0.822374427,53497.50681,0.903187893
9,0,39838,12,3,1,0.013803154,395.6855469,0.027284927
10,1,39838,12,3,1,0.644710482,11392.02081,0.783989772
11,2,39838,12,3,1,0.019810092,564.5373578,0.038821203
12,0,39838,12,12,2,0.338227289,8814.657288,0.430045843
13,1,39838,12,12,2,0.413271199,10198.5,0.526366715
14,2,39838,12,12,2,0.51945635,11923.0537,0.639200991
15,0,39838,12,3,2,0.011786606,324.8291016,0.023150508
16,1,39838,12,3,2,0.643280196,10915.5,0.782895013
17,2,39838,12,3,2,0.005345467,149.4775626,0.010742477
0,0,39842,12,12,0,0.036685296,11900.7968,0.069934944
1,1,39842,12,12,0,0.389248884,94227.63,0.56016319
2,2,39842,12,12,0,0.043468023,14009.46942,0.082937409
3,0,39842,12,3,0,0.009278137,796.6963672,0.018384079
4,1,39842,12,3,0,0.392494863,24427.74149,0.563719162
5,2,39842,12,3,0,0.015034627,1283.673969,0.029620479
6,0,39842,12,12,1,0.067939922,19883.10945,0.127284771
7,1,39842,12,12,1,0.377399158,85634.19,0.547960851
8,2,39842,12,12,1,0.076690765,22261.69162,0.14248484
9,0,39842,12,3,1,0.026992304,2272.989844,0.052590396
10,1,39842,12,3,1,0.393152367,24405.46,0.564402224
11,2,39842,12,3,1,0.033627216,2813.530928,0.065079067
12,0,39842,12,12,2,0.057020415,14745.83227,0.107175219
